"place","date","amount","source_infection_stage","source_vaccination_stage","source_variant_type","source_age_strata","destination_infection_stage","destination_vaccination_stage","destination_variant_type","destination_age_strata"
"26000",2020-11-29,179.788276990185,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"26000",2020-11-30,153.812268266085,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"26000",2020-12-24,4.01860748753843,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"26000",2020-12-25,8.0847862975925,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"26000",2020-12-28,43.7184696150173,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"26000",2020-12-30,40.4805864884928,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"26000",2020-12-31,26.3178969137765,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"26000",2021-11-12,178.36,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"26000",2021-11-14,203.62,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"26000",2021-11-17,561.23,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"26000",2021-11-19,997.95,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"26000",2021-11-24,3877.35,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"27000",2020-01-01,3369738,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"27000",2020-01-01,907943,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"27000",2020-03-01,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"27000",2020-03-04,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"27000",2020-03-06,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"27000",2020-03-07,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"27000",2020-03-08,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"27000",2020-10-15,4.69485235434945,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"27000",2020-10-16,8.48575418994404,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"27000",2020-10-17,17.8991620111732,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"27000",2020-10-18,28.222386272945,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"27000",2020-10-19,45.321348762969,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"27000",2021-03-11,0.348838084092619,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"27000",2021-03-12,0.914331689375574,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"27000",2021-03-13,1.92202206804314,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"27000",2021-03-14,2.43903285129149,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"27000",2021-03-15,2.93389200033437,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"27000",2021-10-28,210.95,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"27000",2021-10-29,88.43,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"27000",2021-10-30,110.66,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"27000",2021-10-31,100.19,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"27000",2021-11-03,127.4,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"28000",2020-01-01,1795724,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"28000",2020-01-01,487952,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"28000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"28000",2020-03-08,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"28000",2020-03-09,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"28000",2020-03-11,60.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"28000",2020-03-12,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"28000",2020-12-24,31.41400322841,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"28000",2020-12-25,97.6448345439869,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"28000",2020-12-26,133.512469733656,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"28000",2020-12-27,166.313115415658,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"28000",2020-12-28,152.673083131558,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"28000",2021-04-22,5.37581453634085,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"28000",2021-04-23,20.1627819548872,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"28000",2021-04-24,20.1627819548872,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"28000",2021-04-25,33.1327067669173,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"28000",2021-04-28,110.576315789474,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"28000",2021-10-28,13.67,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"28000",2021-10-29,11.99,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"28000",2021-10-30,11.39,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"28000",2021-10-31,15.44,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"28000",2021-11-03,16.91,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"29000",2020-01-01,3684924,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"29000",2020-01-01,1056149,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"29000",2020-02-27,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"29000",2020-03-03,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"29000",2020-03-08,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"29000",2020-03-09,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"29000",2020-03-10,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"29000",2020-11-26,25.6105786618444,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"29000",2020-11-27,51.5147377938518,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"29000",2020-11-28,103.80226039783,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"29000",2020-11-29,141.822151898734,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"29000",2020-11-30,211.171157323689,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"29000",2021-04-08,2.99277929155314,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"29000",2021-04-09,8.03365122615805,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"29000",2021-04-10,7.40694822888283,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"29000",2021-04-11,18.3606267029973,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"29000",2021-04-12,13.9464577656676,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"29000",2021-11-06,1.04,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"29000",2021-11-07,29.98,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"29000",2021-11-08,15.52,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"29000",2021-11-09,8.73,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"29000",2021-11-10,6.87,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"30000",2020-01-01,623035,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"30000",2020-01-01,202985,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"30000",2020-03-09,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"30000",2020-03-10,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"30000",2020-03-12,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"30000",2020-03-13,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"30000",2020-03-15,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"30000",2020-12-10,20.0187174139729,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"30000",2020-12-11,30.2898331595412,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"30000",2020-12-12,65.6652241918665,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"30000",2020-12-13,52.9175703858188,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"30000",2020-12-14,87.510896767466,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"30000",2021-04-08,0.538281249999988,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"30000",2021-04-09,1.18839285714285,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"30000",2021-04-10,1.64040178571428,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"30000",2021-04-11,1.378125,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"30000",2021-04-12,2.11473214285715,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"30000",2021-11-21,3.98,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"30000",2021-11-24,14.21,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"30000",2021-11-25,41.14,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"30000",2021-11-26,58.15,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"30000",2021-11-27,46.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"31000",2020-01-01,1134192,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"31000",2020-01-01,309203,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"31000",2020-03-01,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"31000",2020-03-04,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"31000",2020-03-06,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"31000",2020-03-07,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"31000",2020-03-08,40.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"31000",2020-10-29,30.2810924369747,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"31000",2020-10-30,76.8987394957984,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"31000",2020-10-31,134.041596638655,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"31000",2020-11-01,225.176050420168,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"31000",2020-11-02,178.831512605043,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"31000",2021-04-22,5.12162214479289,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"31000",2021-04-23,9.76738288811459,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"31000",2021-04-24,13.8711382113821,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"31000",2021-04-25,20.4139179248935,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"31000",2021-04-26,19.5041231126597,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"31000",2021-11-18,12.11,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"31000",2021-11-19,9.3,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"31000",2021-11-23,1.09,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"31000",2021-11-24,150.3,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"31000",2021-11-25,100.85,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"32000",2020-01-01,1825340,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"32000",2020-01-01,478554,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"32000",2020-02-29,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"32000",2020-03-01,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"32000",2020-03-03,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"32000",2020-03-06,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"32000",2020-03-07,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"32000",2020-09-17,5.3969387755102,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"32000",2020-09-18,20.8255102040816,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"32000",2020-09-19,23.9275510204082,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"32000",2020-09-20,45.4377551020408,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"32000",2020-09-21,61.4785714285717,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"32000",2021-02-11,0.600911854103338,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"32000",2021-02-12,1.42917933130698,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"32000",2021-02-13,2.83115501519754,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"32000",2021-02-14,3.2414893617021,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"32000",2021-02-15,3.57393617021273,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"32000",2021-11-17,16.03,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"32000",2021-11-18,5.56,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"32000",2021-11-19,13.21,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"32000",2021-11-24,164.12,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"32000",2021-11-25,100.85,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"33000",2020-01-01,843386,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"33000",2020-01-01,251695,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"33000",2020-02-26,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"33000",2020-02-27,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"33000",2020-03-03,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"33000",2020-03-06,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"33000",2020-03-07,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"33000",2020-12-10,6.07040816326529,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"33000",2020-12-11,16.7290352504638,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"33000",2020-12-12,23.7884044526902,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"33000",2020-12-13,24.2800556586271,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"33000",2020-12-14,29.6882189239332,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"33000",2021-03-25,1.14605911330048,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"33000",2021-03-26,2.74088669950739,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"33000",2021-03-27,3.94778325123151,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"33000",2021-03-28,3.84310344827586,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"33000",2021-03-29,8.8862068965517,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"33000",2021-11-10,22.13,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"33000",2021-11-11,8.23,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"33000",2021-11-12,10.71,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"33000",2021-11-13,11.14,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"33000",2021-11-14,9.91,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"34000",2020-01-01,5465606,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"34000",2020-01-01,1474719,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"34000",2020-02-29,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"34000",2020-03-02,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"34000",2020-03-03,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"34000",2020-03-05,100.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"34000",2020-03-06,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"34000",2020-10-29,38.3478723404254,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"34000",2020-10-30,92.2384498480243,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"34000",2020-10-31,117.542401215805,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"34000",2020-11-01,168.499848024316,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"34000",2020-11-02,280.141185410335,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"34000",2020-11-26,206.177819548872,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"34000",2020-11-27,384.335714285714,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"34000",2020-11-28,629.147744360902,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"34000",2020-11-29,963.659022556391,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"34000",2020-11-30,1118.8469924812,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"34000",2021-10-28,85.87,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"34000",2021-10-29,92.24,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"34000",2021-10-30,104.98,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"34000",2021-10-31,97.84,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"34000",2021-11-01,98.26,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"35000",2020-01-01,1240825,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"35000",2020-01-01,376851,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"35000",2020-03-06,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"35000",2020-03-07,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"35000",2020-03-08,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"35000",2020-03-09,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"35000",2020-03-11,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"35000",2020-10-01,3.99736842105263,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"35000",2020-10-02,10.7016290726817,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"35000",2020-10-03,14.4860902255639,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"35000",2020-10-04,24.3607769423559,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"35000",2020-10-05,30.1878446115288,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"35000",2020-12-10,1.90272459499259,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"35000",2020-12-11,5.35191458026496,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"35000",2020-12-12,7.50802650957288,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"35000",2020-12-13,8.6214285714285,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"35000",2020-12-14,10.5801914580264,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"35000",2021-10-28,27.01,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"35000",2021-10-29,46.49,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"35000",2021-10-30,64.53,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"35000",2021-10-31,58.45,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"35000",2021-11-03,133.81,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"36000",2020-01-01,12203341,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"36000",2020-01-01,3315551,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"36000",2020-02-27,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"36000",2020-02-28,90.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"36000",2020-02-29,110.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"36000",2020-03-01,30.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"36000",2020-03-02,520.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"36000",2020-11-12,47.6209128416711,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"36000",2020-11-13,100.637931923672,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"36000",2020-11-14,180.266606498195,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"36000",2020-11-15,236.584296028881,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"36000",2020-11-16,325.578623001547,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"36000",2021-02-25,2.6149411324986,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"36000",2021-02-26,5.3120337987559,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"36000",2021-02-27,9.03270016285314,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"36000",2021-02-28,13.1241917398613,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"36000",2021-03-01,16.3426822756756,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"36000",2021-10-28,29.66,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"36000",2021-10-29,40.16,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"36000",2021-10-30,46.61,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"36000",2021-10-31,48.63,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"36000",2021-11-01,41.14,"S","unvaccinated","WILD","age18to64","E","unvaccinated","OMICRON","age18to64"
"37000",2020-01-01,6299554,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age18to64"
"37000",2020-01-01,1714234,"S","unvaccinated","WILD","age0to17","S","unvaccinated","WILD","age65to100"
"37000",2020-02-26,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"37000",2020-03-01,10.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"37000",2020-03-04,50.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"37000",2020-03-06,20.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"37000",2020-03-07,80.05,"S","unvaccinated","WILD","age18to64","E","unvaccinated","WILD","age18to64"
"37000",2020-10-15,22.9654518950438,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"37000",2020-10-16,53.4610787172011,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"37000",2020-10-17,105.268658892128,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"37000",2020-10-18,117.134548104956,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"37000",2020-10-19,239.991690962099,"S","unvaccinated","WILD","age18to64","E","unvaccinated","ALPHA","age18to64"
"37000",2021-03-25,4.22872427144888,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"37000",2021-03-26,11.8005604238842,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"37000",2021-03-27,18.629580191563,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"37000",2021-03-31,137.1470042796,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
"37000",2021-04-01,21.6680965966986,"S","unvaccinated","WILD","age18to64","E","unvaccinated","DELTA","age18to64"
